school,demo,table,name,label,value,percentage,concept
21,Occupation,C24010,C24010_030,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations,8692,0.0721,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_031,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations_Farming_Fishing_And_Forestry_Occupations,62,5e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_032,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations_Construction_And_Extraction_Occupations,6635,0.055,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_033,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations_Installation_Maintenance_And_Repair_Occupations,1995,0.0166,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_034,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations,11261,0.0934,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_035,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations_Production_Occupations,1968,0.0163,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_036,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations_Transportation_Occupations,7666,0.0636,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_037,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations_Material_Moving_Occupations,1627,0.0135,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_038,Occupation_Female,57104,0.4737,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_039,Occupation_Female_Management_Business_Science_And_Arts_Occupations,23430,0.1944,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_040,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Management_Business_And_Financial_Occupations,7658,0.0635,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_041,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Management_Business_And_Financial_Occupations_Management_Occupations,4332,0.0359,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_042,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Management_Business_And_Financial_Occupations_Business_And_Financial_Operations_Occupations,3326,0.0276,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_043,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations,1497,0.0124,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_044,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations_Computer_And_Mathematical_Occupations,862,0.0072,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_045,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations_Architecture_And_Engineering_Occupations,284,0.0024,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_046,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations_Life_Physical_And_Social_Science_Occupations,351,0.0029,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_047,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations,9269,0.0769,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_048,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Community_And_Social_Service_Occupations,1292,0.0107,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_049,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Legal_Occupations,676,0.0056,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_050,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Educational_Instruction_And_Library_Occupations,6083,0.0505,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_051,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Arts_Design_Entertainment_Sports_And_Media_Occupations,1218,0.0101,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_052,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations,5006,0.0415,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_053,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Diagnosing_And_Treating_Practitioners_And_Other_Technical_Occupations,3603,0.0299,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_054,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Technologists_And_Technicians,1403,0.0116,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_055,Occupation_Female_Service_Occupations,16517,0.137,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_056,Occupation_Female_Service_Occupations_Healthcare_Support_Occupations,9416,0.0781,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_057,Occupation_Female_Service_Occupations_Protective_Service_Occupations,370,0.0031,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_058,Occupation_Female_Service_Occupations_Protective_Service_Occupations_Firefighting_And_Prevention_And_Other_Protective_Service_Workers_Including_Supervisors,314,0.0026,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_059,Occupation_Female_Service_Occupations_Protective_Service_Occupations_Law_Enforcement_Workers_Including_Supervisors,56,5e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_060,Occupation_Female_Service_Occupations_Food_Preparation_And_Serving_Related_Occupations,1706,0.0142,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_061,Occupation_Female_Service_Occupations_Building_And_Grounds_Cleaning_And_Maintenance_Occupations,2096,0.0174,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_062,Occupation_Female_Service_Occupations_Personal_Care_And_Service_Occupations,2929,0.0243,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_063,Occupation_Female_Sales_And_Office_Occupations,14875,0.1234,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_064,Occupation_Female_Sales_And_Office_Occupations_Sales_And_Related_Occupations,4846,0.0402,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_065,Occupation_Female_Sales_And_Office_Occupations_Office_And_Administrative_Support_Occupations,10029,0.0832,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_066,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations,217,0.0018,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_067,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Farming_Fishing_And_Forestry_Occupations,34,3e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_068,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Construction_And_Extraction_Occupations,97,8e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_069,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Installation_Maintenance_And_Repair_Occupations,86,7e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_070,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations,2065,0.0171,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_071,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Production_Occupations,1196,0.0099,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_072,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Transportation_Occupations,364,0.003,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_073,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Material_Moving_Occupations,505,0.0042,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_001,Industry,120537,1,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_002,Industry_Male,63433,0.5263,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_003,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,104,9e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_004,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,104,9e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_005,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_006,Industry_Male_Construction,7572,0.0628,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_007,Industry_Male_Manufacturing,2576,0.0214,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_008,Industry_Male_Wholesale_Trade,3553,0.0295,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_009,Industry_Male_Retail_Trade,7022,0.0583,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_010,Industry_Male_Transportation_And_Warehousing_And_Utilities,8555,0.071,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_011,Industry_Male_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,8296,0.0688,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_012,Industry_Male_Transportation_And_Warehousing_And_Utilities_Utilities,259,0.0021,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_013,Industry_Male_Information,1601,0.0133,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_014,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,6143,0.051,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_015,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,3368,0.0279,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_016,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,2775,0.023,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_017,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,6506,0.054,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_018,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,4511,0.0374,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_019,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,19,2e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_020,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,1976,0.0164,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_021,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance,9341,0.0775,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_022,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,3696,0.0307,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_023,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,5645,0.0468,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_024,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,6143,0.051,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_025,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,1059,0.0088,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_026,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,5084,0.0422,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_027,Industry_Male_Other_Services_Except_Public_Administration,2294,0.019,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_028,Industry_Male_Public_Administration,2023,0.0168,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_029,Industry_Female,57104,0.4737,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_030,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,87,7e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_031,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,78,6e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_032,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,9,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_033,Industry_Female_Construction,704,0.0058,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_034,Industry_Female_Manufacturing,1653,0.0137,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_035,Industry_Female_Wholesale_Trade,1159,0.0096,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_036,Industry_Female_Retail_Trade,5083,0.0422,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_037,Industry_Female_Transportation_And_Warehousing_And_Utilities,1364,0.0113,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,1276,0.0106,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,88,7e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_040,Industry_Female_Information,956,0.0079,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_041,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,4005,0.0332,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_042,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,2946,0.0244,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_043,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,1059,0.0088,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_044,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,5232,0.0434,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_045,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,3645,0.0302,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_046,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,64,5e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_047,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,1523,0.0126,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_048,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance,28241,0.2343,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_049,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,8034,0.0667,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_050,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,20207,0.1676,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_051,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,3884,0.0322,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_052,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,789,0.0065,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_053,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,3095,0.0257,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_054,Industry_Female_Other_Services_Except_Public_Administration,3284,0.0272,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_055,Industry_Female_Public_Administration,1452,0.012,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
22,Age,B01001,B01001_001,Age,361137,1,SEX BY AGE
22,Age,B01001,B01001_002,Age_Male,170547,0.4723,SEX BY AGE
22,Age,B01001,B01001_003,Age_Male_Under_5_Years,12356,0.0342,SEX BY AGE
22,Age,B01001,B01001_004,Age_Male_5_To_9_Years,10792,0.0299,SEX BY AGE
22,Age,B01001,B01001_005,Age_Male_10_To_14_Years,12196,0.0338,SEX BY AGE
22,Age,B01001,B01001_006,Age_Male_15_To_17_Years,7040,0.0195,SEX BY AGE
22,Age,B01001,B01001_007,Age_Male_18_And_19_Years,3794,0.0105,SEX BY AGE
22,Age,B01001,B01001_008,Age_Male_20_Years,2260,0.0063,SEX BY AGE
22,Age,B01001,B01001_009,Age_Male_21_Years,1979,0.0055,SEX BY AGE
22,Age,B01001,B01001_010,Age_Male_22_To_24_Years,6720,0.0186,SEX BY AGE
22,Age,B01001,B01001_011,Age_Male_25_To_29_Years,12455,0.0345,SEX BY AGE
