congressional,demo,table,name,label,value,percentage,concept
3,Language,B16001,B16001_002,Language_Speak_Only_English,50932,0.4966,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_003,Language_Spanish_Or_Spanish_Creole,9772,0.0953,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_004,Language_Spanish_Or_Spanish_Creole_Speak_English_Very_Well,6013,0.0586,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_005,Language_Spanish_Or_Spanish_Creole_Speak_English_Less_Than_Very_Well,3759,0.0367,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_006,Language_French_Incl._Patois_Cajun,255,0.0025,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_007,Language_French_Incl._Patois_Cajun_Speak_English_Very_Well,176,0.0017,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_008,Language_French_Incl._Patois_Cajun_Speak_English_Less_Than_Very_Well,79,8e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_009,Language_French_Creole,64,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_010,Language_French_Creole_Speak_English_Very_Well,21,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_011,Language_French_Creole_Speak_English_Less_Than_Very_Well,43,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_012,Language_Italian,3493,0.0341,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_013,Language_Italian_Speak_English_Very_Well,2268,0.0221,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_014,Language_Italian_Speak_English_Less_Than_Very_Well,1225,0.0119,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_015,Language_Portuguese_Or_Portuguese_Creole,163,0.0016,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_016,Language_Portuguese_Or_Portuguese_Creole_Speak_English_Very_Well,88,9e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_017,Language_Portuguese_Or_Portuguese_Creole_Speak_English_Less_Than_Very_Well,75,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_018,Language_German,341,0.0033,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_019,Language_German_Speak_English_Very_Well,248,0.0024,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_020,Language_German_Speak_English_Less_Than_Very_Well,93,9e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_021,Language_Yiddish,141,0.0014,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_022,Language_Yiddish_Speak_English_Very_Well,132,0.0013,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_023,Language_Yiddish_Speak_English_Less_Than_Very_Well,9,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_024,Language_Other_West_Germanic_Languages,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_025,Language_Other_West_Germanic_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_026,Language_Other_West_Germanic_Languages_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_027,Language_Scandinavian_Languages,118,0.0012,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_028,Language_Scandinavian_Languages_Speak_English_Very_Well,72,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_029,Language_Scandinavian_Languages_Speak_English_Less_Than_Very_Well,46,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_030,Language_Greek,3746,0.0365,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_031,Language_Greek_Speak_English_Very_Well,2544,0.0248,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_032,Language_Greek_Speak_English_Less_Than_Very_Well,1202,0.0117,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_033,Language_Russian,526,0.0051,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_034,Language_Russian_Speak_English_Very_Well,301,0.0029,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_035,Language_Russian_Speak_English_Less_Than_Very_Well,225,0.0022,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_036,Language_Polish,139,0.0014,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_037,Language_Polish_Speak_English_Very_Well,77,8e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_038,Language_Polish_Speak_English_Less_Than_Very_Well,62,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_039,Language_Serbo_Croatian,1264,0.0123,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_040,Language_Serbo_Croatian_Speak_English_Very_Well,930,0.0091,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_041,Language_Serbo_Croatian_Speak_English_Less_Than_Very_Well,334,0.0033,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_042,Language_Other_Slavic_Languages,231,0.0023,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_043,Language_Other_Slavic_Languages_Speak_English_Very_Well,119,0.0012,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_044,Language_Other_Slavic_Languages_Speak_English_Less_Than_Very_Well,112,0.0011,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_045,Language_Armenian,308,0.003,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_046,Language_Armenian_Speak_English_Very_Well,121,0.0012,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_047,Language_Armenian_Speak_English_Less_Than_Very_Well,187,0.0018,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_048,Language_Persian,450,0.0044,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_049,Language_Persian_Speak_English_Very_Well,237,0.0023,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_050,Language_Persian_Speak_English_Less_Than_Very_Well,213,0.0021,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_051,Language_Gujarati,1371,0.0134,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_052,Language_Gujarati_Speak_English_Very_Well,707,0.0069,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_053,Language_Gujarati_Speak_English_Less_Than_Very_Well,664,0.0065,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_054,Language_Hindi,2379,0.0232,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_055,Language_Hindi_Speak_English_Very_Well,1470,0.0143,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_056,Language_Hindi_Speak_English_Less_Than_Very_Well,909,0.0089,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_057,Language_Urdu,1414,0.0138,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_058,Language_Urdu_Speak_English_Very_Well,965,0.0094,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_059,Language_Urdu_Speak_English_Less_Than_Very_Well,449,0.0044,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_060,Language_Other_Indic_Languages,5530,0.053900000000000003,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_061,Language_Other_Indic_Languages_Speak_English_Very_Well,3368,0.0328,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_062,Language_Other_Indic_Languages_Speak_English_Less_Than_Very_Well,2162,0.0211,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_063,Language_Other_Indo_European_Languages,706,0.0069,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_064,Language_Other_Indo_European_Languages_Speak_English_Very_Well,202,0.002,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_065,Language_Other_Indo_European_Languages_Speak_English_Less_Than_Very_Well,504,0.0049,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_066,Language_Chinese,8594,0.0838,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_067,Language_Chinese_Speak_English_Very_Well,3680,0.0359,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_068,Language_Chinese_Speak_English_Less_Than_Very_Well,4914,0.0479,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_069,Language_Japanese,435,0.0042,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_070,Language_Japanese_Speak_English_Very_Well,177,0.0017,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_071,Language_Japanese_Speak_English_Less_Than_Very_Well,258,0.0025,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_072,Language_Korean,5514,0.0538,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_073,Language_Korean_Speak_English_Very_Well,1756,0.0171,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_074,Language_Korean_Speak_English_Less_Than_Very_Well,3758,0.0366,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_075,Language_Mon_Khmer_Cambodian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_076,Language_Mon_Khmer_Cambodian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_077,Language_Mon_Khmer_Cambodian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_078,Language_Hmong,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_079,Language_Hmong_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_080,Language_Hmong_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_081,Language_Thai,164,0.0016,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_082,Language_Thai_Speak_English_Very_Well,104,0.001,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_083,Language_Thai_Speak_English_Less_Than_Very_Well,60,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_084,Language_Laotian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_085,Language_Laotian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_086,Language_Laotian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_087,Language_Vietnamese,75,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_088,Language_Vietnamese_Speak_English_Very_Well,38,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_089,Language_Vietnamese_Speak_English_Less_Than_Very_Well,37,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_090,Language_Other_Asian_Languages,2600,0.0254,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_091,Language_Other_Asian_Languages_Speak_English_Very_Well,1443,0.0141,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_092,Language_Other_Asian_Languages_Speak_English_Less_Than_Very_Well,1157,0.0113,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_093,Language_Tagalog,993,0.0097,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_094,Language_Tagalog_Speak_English_Very_Well,766,0.0075,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_095,Language_Tagalog_Speak_English_Less_Than_Very_Well,227,0.0022,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_096,Language_Other_Pacific_Island_Languages,17,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_097,Language_Other_Pacific_Island_Languages_Speak_English_Very_Well,17,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_098,Language_Other_Pacific_Island_Languages_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_099,Language_Navajo,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_100,Language_Navajo_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_101,Language_Navajo_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_102,Language_Other_Native_North_American_Languages,21,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_103,Language_Other_Native_North_American_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_104,Language_Other_Native_North_American_Languages_Speak_English_Less_Than_Very_Well,21,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_105,Language_Hungarian,101,0.001,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_106,Language_Hungarian_Speak_English_Very_Well,61,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_107,Language_Hungarian_Speak_English_Less_Than_Very_Well,40,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_108,Language_Arabic,467,0.0046,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_109,Language_Arabic_Speak_English_Very_Well,387,0.0038,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_110,Language_Arabic_Speak_English_Less_Than_Very_Well,80,8e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_111,Language_Hebrew,146,0.0014,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_112,Language_Hebrew_Speak_English_Very_Well,107,0.001,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_113,Language_Hebrew_Speak_English_Less_Than_Very_Well,39,4e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_114,Language_African_Languages,83,8e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_115,Language_African_Languages_Speak_English_Very_Well,14,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_116,Language_African_Languages_Speak_English_Less_Than_Very_Well,69,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_117,Language_Other_And_Unspecified_Languages,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_118,Language_Other_And_Unspecified_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Language,B16001,B16001_119,Language_Other_And_Unspecified_Languages_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
3,Poverty,B17023,B17023_001,Poverty,28099,1,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
3,Poverty,B17023,B17023_002,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level,1366,0.0486,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
3,Poverty,B17023,B17023_003,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family,856,0.0305,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
3,Poverty,B17023,B17023_004,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family_No_Own_Child_Of_The_Householder,482,0.0172,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
3,Poverty,B17023,B17023_005,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family_1_Or_2_Own_Children_Of_The_Householder,316,0.0112,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
3,Poverty,B17023,B17023_006,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family_3_Or_4_Own_Children_Of_The_Householder,58,0.0021,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
