stateSenate,demo,table,name,label,value,percentage,concept
21,Occupation,C24010,C24010_060,Occupation_Female_Service_Occupations_Food_Preparation_And_Serving_Related_Occupations,2499,0.0151,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_061,Occupation_Female_Service_Occupations_Building_And_Grounds_Cleaning_And_Maintenance_Occupations,2815,0.017,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_062,Occupation_Female_Service_Occupations_Personal_Care_And_Service_Occupations,4295,0.0259,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_063,Occupation_Female_Sales_And_Office_Occupations,17222,0.1039,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_064,Occupation_Female_Sales_And_Office_Occupations_Sales_And_Related_Occupations,6045,0.0365,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_065,Occupation_Female_Sales_And_Office_Occupations_Office_And_Administrative_Support_Occupations,11177,0.0675,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_066,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations,382,0.0023,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_067,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Farming_Fishing_And_Forestry_Occupations,0,0,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_068,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Construction_And_Extraction_Occupations,221,0.0013,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_069,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Installation_Maintenance_And_Repair_Occupations,161,0.001,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_070,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations,2165,0.0131,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_071,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Production_Occupations,791,0.0048,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_072,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Transportation_Occupations,875,0.0053,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Occupation,C24010,C24010_073,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Material_Moving_Occupations,499,0.003,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_001,Industry,165694,1,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_002,Industry_Male,77576,0.4682,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_003,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,93,6e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_004,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,93,6e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_005,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_006,Industry_Male_Construction,6305,0.0381,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_007,Industry_Male_Manufacturing,2020,0.0122,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_008,Industry_Male_Wholesale_Trade,1345,0.0081,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_009,Industry_Male_Retail_Trade,7626,0.046,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_010,Industry_Male_Transportation_And_Warehousing_And_Utilities,8483,0.0512,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_011,Industry_Male_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,8056,0.0486,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_012,Industry_Male_Transportation_And_Warehousing_And_Utilities_Utilities,427,0.0026,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_013,Industry_Male_Information,4249,0.0256,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_014,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,6714,0.0405,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_015,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,3968,0.0239,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_016,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,2746,0.0166,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_017,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,12848,0.0775,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_018,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,8902,0.0537,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_019,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,103,6e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_020,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,3843,0.0232,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_021,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance,13250,0.08,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_022,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,5819,0.0351,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_023,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,7431,0.0448,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_024,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,7932,0.0479,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_025,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,3162,0.0191,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_026,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,4770,0.0288,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_027,Industry_Male_Other_Services_Except_Public_Administration,3603,0.0217,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_028,Industry_Male_Public_Administration,3108,0.0188,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_029,Industry_Female,88118,0.5318,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_030,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,9,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_031,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,9,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_032,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_033,Industry_Female_Construction,527,0.0032,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_034,Industry_Female_Manufacturing,1317,0.0079,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_035,Industry_Female_Wholesale_Trade,898,0.0054,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_036,Industry_Female_Retail_Trade,6001,0.0362,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_037,Industry_Female_Transportation_And_Warehousing_And_Utilities,2576,0.0155,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,2501,0.0151,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,75,5e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_040,Industry_Female_Information,3961,0.0239,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_041,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,4981,0.0301,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_042,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,3575,0.0216,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_043,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,1406,0.0085,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_044,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,10248,0.0618,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_045,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,7819,0.0472,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_046,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,107,6e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_047,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,2322,0.014,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_048,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance,42006,0.2535,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_049,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,12096,0.073,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_050,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,29910,0.1805,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_051,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,6400,0.0386,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_052,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,2351,0.0142,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_053,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,4049,0.0244,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_054,Industry_Female_Other_Services_Except_Public_Administration,5161,0.0311,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
21,Industry,C24030,C24030_055,Industry_Female_Public_Administration,4033,0.0243,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
22,Age,B01001,B01001_001,Age,328075,1,SEX BY AGE
22,Age,B01001,B01001_002,Age_Male,161370,0.4919,SEX BY AGE
22,Age,B01001,B01001_003,Age_Male_Under_5_Years,12790,0.039,SEX BY AGE
22,Age,B01001,B01001_004,Age_Male_5_To_9_Years,9571,0.0292,SEX BY AGE
22,Age,B01001,B01001_005,Age_Male_10_To_14_Years,9982,0.0304,SEX BY AGE
22,Age,B01001,B01001_006,Age_Male_15_To_17_Years,5309,0.0162,SEX BY AGE
22,Age,B01001,B01001_007,Age_Male_18_And_19_Years,3145,0.0096,SEX BY AGE
22,Age,B01001,B01001_008,Age_Male_20_Years,1602,0.0049,SEX BY AGE
22,Age,B01001,B01001_009,Age_Male_21_Years,1786,0.0054,SEX BY AGE
22,Age,B01001,B01001_010,Age_Male_22_To_24_Years,5994,0.0183,SEX BY AGE
22,Age,B01001,B01001_011,Age_Male_25_To_29_Years,12270,0.0374,SEX BY AGE
22,Age,B01001,B01001_012,Age_Male_30_To_34_Years,12750,0.0389,SEX BY AGE
22,Age,B01001,B01001_013,Age_Male_35_To_39_Years,11344,0.0346,SEX BY AGE
22,Age,B01001,B01001_014,Age_Male_40_To_44_Years,10040,0.0306,SEX BY AGE
22,Age,B01001,B01001_015,Age_Male_45_To_49_Years,10292,0.0314,SEX BY AGE
22,Age,B01001,B01001_016,Age_Male_50_To_54_Years,10157,0.031,SEX BY AGE
22,Age,B01001,B01001_017,Age_Male_55_To_59_Years,10925,0.0333,SEX BY AGE
22,Age,B01001,B01001_018,Age_Male_60_And_61_Years,4270,0.013,SEX BY AGE
22,Age,B01001,B01001_019,Age_Male_62_To_64_Years,5864,0.0179,SEX BY AGE
22,Age,B01001,B01001_020,Age_Male_65_And_66_Years,3358,0.0102,SEX BY AGE
22,Age,B01001,B01001_021,Age_Male_67_To_69_Years,4367,0.0133,SEX BY AGE
22,Age,B01001,B01001_022,Age_Male_70_To_74_Years,5528,0.0168,SEX BY AGE
22,Age,B01001,B01001_023,Age_Male_75_To_79_Years,4323,0.0132,SEX BY AGE
22,Age,B01001,B01001_024,Age_Male_80_To_84_Years,2962,0.009,SEX BY AGE
22,Age,B01001,B01001_025,Age_Male_85_Years_And_Over,2741,0.0084,SEX BY AGE
22,Age,B01001,B01001_026,Age_Female,166705,0.5081,SEX BY AGE
22,Age,B01001,B01001_027,Age_Female_Under_5_Years,11837,0.0361,SEX BY AGE
22,Age,B01001,B01001_028,Age_Female_5_To_9_Years,9215,0.0281,SEX BY AGE
22,Age,B01001,B01001_029,Age_Female_10_To_14_Years,8912,0.0272,SEX BY AGE
22,Age,B01001,B01001_030,Age_Female_15_To_17_Years,5205,0.0159,SEX BY AGE
22,Age,B01001,B01001_031,Age_Female_18_And_19_Years,2715,0.0083,SEX BY AGE
22,Age,B01001,B01001_032,Age_Female_20_Years,1468,0.0045,SEX BY AGE
22,Age,B01001,B01001_033,Age_Female_21_Years,1259,0.0038,SEX BY AGE
22,Age,B01001,B01001_034,Age_Female_22_To_24_Years,5808,0.0177,SEX BY AGE
22,Age,B01001,B01001_035,Age_Female_25_To_29_Years,12090,0.0369,SEX BY AGE
22,Age,B01001,B01001_036,Age_Female_30_To_34_Years,12285,0.0374,SEX BY AGE
22,Age,B01001,B01001_037,Age_Female_35_To_39_Years,10721,0.0327,SEX BY AGE
22,Age,B01001,B01001_038,Age_Female_40_To_44_Years,11127,0.0339,SEX BY AGE
22,Age,B01001,B01001_039,Age_Female_45_To_49_Years,10240,0.0312,SEX BY AGE
22,Age,B01001,B01001_040,Age_Female_50_To_54_Years,11541,0.0352,SEX BY AGE
22,Age,B01001,B01001_041,Age_Female_55_To_59_Years,10917,0.0333,SEX BY AGE
22,Age,B01001,B01001_042,Age_Female_60_And_61_Years,4381,0.0134,SEX BY AGE
22,Age,B01001,B01001_043,Age_Female_62_To_64_Years,6416,0.0196,SEX BY AGE
22,Age,B01001,B01001_044,Age_Female_65_And_66_Years,3864,0.0118,SEX BY AGE
22,Age,B01001,B01001_045,Age_Female_67_To_69_Years,5543,0.0169,SEX BY AGE
22,Age,B01001,B01001_046,Age_Female_70_To_74_Years,6901,0.021,SEX BY AGE
22,Age,B01001,B01001_047,Age_Female_75_To_79_Years,4606,0.014,SEX BY AGE
22,Age,B01001,B01001_048,Age_Female_80_To_84_Years,4152,0.0127,SEX BY AGE
22,Age,B01001,B01001_049,Age_Female_85_Years_And_Over,5502,0.0168,SEX BY AGE
22,Median Age,B01002,B01002_001,MedianAge_Age,39.7771186440678,NA,MEDIAN AGE BY SEX
22,Median Age,B01002,B01002_002,MedianAge_Age_Male,38.297457627118646,NA,MEDIAN AGE BY SEX
22,Median Age,B01002,B01002_003,MedianAge_Age_Female,41.496610169491525,NA,MEDIAN AGE BY SEX
22,Total Population,B01003,B01003_001,TotalPopulation,328075,1,TOTAL POPULATION
22,Race,B03002,B03002_001,Race,328075,1,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_002,Race_Not_Hispanic_Or_Latino,280763,0.8558,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_003,Race_Not_Hispanic_Or_Latino_White_Alone,176889,0.5392,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_004,Race_Not_Hispanic_Or_Latino_Black_Or_African_American_Alone,5361,0.0163,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_005,Race_Not_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,813,0.0025,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_006,Race_Not_Hispanic_Or_Latino_Asian_Alone,91021,0.2774,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_007,Race_Not_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,238,7e-4,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_008,Race_Not_Hispanic_Or_Latino_Some_Other_Race_Alone,696,0.0021,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_009,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races,5745,0.0175,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_010,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,402,0.0012,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_011,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,5343,0.0163,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_012,Race_Hispanic_Or_Latino,47312,0.1442,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_013,Race_Hispanic_Or_Latino_White_Alone,20678,0.063,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_014,Race_Hispanic_Or_Latino_Black_Or_African_American_Alone,1087,0.0033,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_015,Race_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,436,0.0013,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_016,Race_Hispanic_Or_Latino_Asian_Alone,463,0.0014,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_017,Race_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,32,1e-4,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_018,Race_Hispanic_Or_Latino_Some_Other_Race_Alone,21700,0.0661,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_019,Race_Hispanic_Or_Latino_Two_Or_More_Races,2916,0.0089,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_020,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,1636,0.005,HISPANIC OR LATINO ORIGIN BY RACE
22,Race,B03002,B03002_021,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,1280,0.0039,HISPANIC OR LATINO ORIGIN BY RACE
22,Household Type,B11001,B11001_001,HouseholdType,116719,1,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
22,Household Type,B11001,B11001_002,HouseholdType_Family_Households,81619,0.6993,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
22,Household Type,B11001,B11001_003,HouseholdType_Family_Households_Married_Couple_Family,62327,0.534,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
22,Household Type,B11001,B11001_004,HouseholdType_Family_Households_Other_Family,19292,0.1653,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
