council,demo,table,name,label,value,percentage,concept
30,Industry,C24030,C24030_005,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,9,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_006,Industry_Male_Construction,8645,0.1031,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_007,Industry_Male_Manufacturing,2214,0.0264,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_008,Industry_Male_Wholesale_Trade,1236,0.0147,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_009,Industry_Male_Retail_Trade,3141,0.0374,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_010,Industry_Male_Transportation_And_Warehousing_And_Utilities,5468,0.0652,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_011,Industry_Male_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,5061,0.0603,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_012,Industry_Male_Transportation_And_Warehousing_And_Utilities_Utilities,407,0.0049,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_013,Industry_Male_Information,1094,0.013,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_014,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,3591,0.0428,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_015,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,1857,0.0221,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_016,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,1734,0.0207,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_017,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,5076,0.0605,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_018,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,3026,0.0361,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_019,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_020,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,2050,0.0244,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_021,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance,4576,0.0546,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_022,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,2328,0.0278,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_023,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,2248,0.0268,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_024,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,5391,0.0643,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_025,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,1140,0.0136,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_026,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,4251,0.0507,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_027,Industry_Male_Other_Services_Except_Public_Administration,2003,0.0239,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_028,Industry_Male_Public_Administration,2192,0.0261,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_029,Industry_Female,39160,0.4669,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_030,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,20,2e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_031,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,20,2e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_032,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_033,Industry_Female_Construction,910,0.0108,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_034,Industry_Female_Manufacturing,1487,0.0177,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_035,Industry_Female_Wholesale_Trade,1113,0.0133,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_036,Industry_Female_Retail_Trade,3332,0.0397,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_037,Industry_Female_Transportation_And_Warehousing_And_Utilities,1139,0.0136,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,1094,0.013,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,45,5e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_040,Industry_Female_Information,847,0.0101,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_041,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,3166,0.0377,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_042,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,2505,0.0299,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_043,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,661,0.0079,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_044,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,4606,0.0549,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_045,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,2542,0.0303,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_046,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,18,2e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_047,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,2046,0.0244,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_048,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance,14381,0.1715,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_049,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,5861,0.0699,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_050,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,8520,0.1016,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_051,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,3889,0.0464,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_052,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,962,0.0115,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_053,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,2927,0.0349,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_054,Industry_Female_Other_Services_Except_Public_Administration,2992,0.0357,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
30,Industry,C24030,C24030_055,Industry_Female_Public_Administration,1278,0.0152,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
31,Age,B01001,B01001_001,Age,175829,1,SEX BY AGE
31,Age,B01001,B01001_002,Age_Male,81108,0.4613,SEX BY AGE
31,Age,B01001,B01001_003,Age_Male_Under_5_Years,6846,0.0389,SEX BY AGE
31,Age,B01001,B01001_004,Age_Male_5_To_9_Years,6818,0.0388,SEX BY AGE
31,Age,B01001,B01001_005,Age_Male_10_To_14_Years,6162,0.035,SEX BY AGE
31,Age,B01001,B01001_006,Age_Male_15_To_17_Years,3605,0.0205,SEX BY AGE
31,Age,B01001,B01001_007,Age_Male_18_And_19_Years,2202,0.0125,SEX BY AGE
31,Age,B01001,B01001_008,Age_Male_20_Years,1376,0.0078,SEX BY AGE
31,Age,B01001,B01001_009,Age_Male_21_Years,1019,0.0058,SEX BY AGE
31,Age,B01001,B01001_010,Age_Male_22_To_24_Years,2903,0.0165,SEX BY AGE
31,Age,B01001,B01001_011,Age_Male_25_To_29_Years,6112,0.0348,SEX BY AGE
31,Age,B01001,B01001_012,Age_Male_30_To_34_Years,5525,0.0314,SEX BY AGE
31,Age,B01001,B01001_013,Age_Male_35_To_39_Years,5310,0.0302,SEX BY AGE
31,Age,B01001,B01001_014,Age_Male_40_To_44_Years,3966,0.0226,SEX BY AGE
31,Age,B01001,B01001_015,Age_Male_45_To_49_Years,4573,0.026,SEX BY AGE
31,Age,B01001,B01001_016,Age_Male_50_To_54_Years,4862,0.0277,SEX BY AGE
31,Age,B01001,B01001_017,Age_Male_55_To_59_Years,5263,0.0299,SEX BY AGE
31,Age,B01001,B01001_018,Age_Male_60_And_61_Years,1766,0.01,SEX BY AGE
31,Age,B01001,B01001_019,Age_Male_62_To_64_Years,2612,0.0149,SEX BY AGE
31,Age,B01001,B01001_020,Age_Male_65_And_66_Years,1673,0.0095,SEX BY AGE
31,Age,B01001,B01001_021,Age_Male_67_To_69_Years,1760,0.01,SEX BY AGE
31,Age,B01001,B01001_022,Age_Male_70_To_74_Years,2468,0.014,SEX BY AGE
31,Age,B01001,B01001_023,Age_Male_75_To_79_Years,1796,0.0102,SEX BY AGE
31,Age,B01001,B01001_024,Age_Male_80_To_84_Years,1396,0.0079,SEX BY AGE
31,Age,B01001,B01001_025,Age_Male_85_Years_And_Over,1095,0.0062,SEX BY AGE
31,Age,B01001,B01001_026,Age_Female,94721,0.5387,SEX BY AGE
31,Age,B01001,B01001_027,Age_Female_Under_5_Years,6637,0.0377,SEX BY AGE
31,Age,B01001,B01001_028,Age_Female_5_To_9_Years,6110,0.0347,SEX BY AGE
31,Age,B01001,B01001_029,Age_Female_10_To_14_Years,6188,0.0352,SEX BY AGE
31,Age,B01001,B01001_030,Age_Female_15_To_17_Years,3552,0.0202,SEX BY AGE
31,Age,B01001,B01001_031,Age_Female_18_And_19_Years,2307,0.0131,SEX BY AGE
31,Age,B01001,B01001_032,Age_Female_20_Years,1507,0.0086,SEX BY AGE
31,Age,B01001,B01001_033,Age_Female_21_Years,1163,0.0066,SEX BY AGE
31,Age,B01001,B01001_034,Age_Female_22_To_24_Years,3626,0.0206,SEX BY AGE
31,Age,B01001,B01001_035,Age_Female_25_To_29_Years,7035,0.04,SEX BY AGE
31,Age,B01001,B01001_036,Age_Female_30_To_34_Years,6033,0.0343,SEX BY AGE
31,Age,B01001,B01001_037,Age_Female_35_To_39_Years,5936,0.0338,SEX BY AGE
31,Age,B01001,B01001_038,Age_Female_40_To_44_Years,5695,0.0324,SEX BY AGE
31,Age,B01001,B01001_039,Age_Female_45_To_49_Years,6368,0.0362,SEX BY AGE
31,Age,B01001,B01001_040,Age_Female_50_To_54_Years,6579,0.0374,SEX BY AGE
31,Age,B01001,B01001_041,Age_Female_55_To_59_Years,6443,0.0366,SEX BY AGE
31,Age,B01001,B01001_042,Age_Female_60_And_61_Years,2264,0.0129,SEX BY AGE
31,Age,B01001,B01001_043,Age_Female_62_To_64_Years,3054,0.0174,SEX BY AGE
31,Age,B01001,B01001_044,Age_Female_65_And_66_Years,2049,0.0117,SEX BY AGE
31,Age,B01001,B01001_045,Age_Female_67_To_69_Years,2275,0.0129,SEX BY AGE
31,Age,B01001,B01001_046,Age_Female_70_To_74_Years,3524,0.02,SEX BY AGE
31,Age,B01001,B01001_047,Age_Female_75_To_79_Years,2407,0.0137,SEX BY AGE
31,Age,B01001,B01001_048,Age_Female_80_To_84_Years,2069,0.0118,SEX BY AGE
31,Age,B01001,B01001_049,Age_Female_85_Years_And_Over,1900,0.0108,SEX BY AGE
31,Median Age,B01002,B01002_001,MedianAge_Age,37.47631578947368,NA,MEDIAN AGE BY SEX
31,Median Age,B01002,B01002_002,MedianAge_Age_Male,34.57631578947368,NA,MEDIAN AGE BY SEX
31,Median Age,B01002,B01002_003,MedianAge_Age_Female,39.892105263157895,NA,MEDIAN AGE BY SEX
31,Total Population,B01003,B01003_001,TotalPopulation,175829,1,TOTAL POPULATION
31,Race,B03002,B03002_001,Race,175829,1,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_002,Race_Not_Hispanic_Or_Latino,144153,0.8198,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_003,Race_Not_Hispanic_Or_Latino_White_Alone,20284,0.1154,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_004,Race_Not_Hispanic_Or_Latino_Black_Or_African_American_Alone,114461,0.651,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_005,Race_Not_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,294,0.0017,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_006,Race_Not_Hispanic_Or_Latino_Asian_Alone,4920,0.028,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_007,Race_Not_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,95,5e-4,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_008,Race_Not_Hispanic_Or_Latino_Some_Other_Race_Alone,1304,0.0074,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_009,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races,2795,0.0159,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_010,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,379,0.0022,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_011,Race_Not_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,2416,0.0137,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_012,Race_Hispanic_Or_Latino,31676,0.1802,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_013,Race_Hispanic_Or_Latino_White_Alone,14498,0.0825,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_014,Race_Hispanic_Or_Latino_Black_Or_African_American_Alone,4588,0.0261,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_015,Race_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,564,0.0032,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_016,Race_Hispanic_Or_Latino_Asian_Alone,141,8e-4,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_017,Race_Hispanic_Or_Latino_Native_Hawaiian_And_Other_Pacific_Islander_Alone,0,0,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_018,Race_Hispanic_Or_Latino_Some_Other_Race_Alone,10356,0.0589,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_019,Race_Hispanic_Or_Latino_Two_Or_More_Races,1529,0.0087,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_020,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Including_Some_Other_Race,980,0.0056,HISPANIC OR LATINO ORIGIN BY RACE
31,Race,B03002,B03002_021,Race_Hispanic_Or_Latino_Two_Or_More_Races_Two_Races_Excluding_Some_Other_Race_And_Three_Or_More_Races,549,0.0031,HISPANIC OR LATINO ORIGIN BY RACE
31,Household Type,B11001,B11001_001,HouseholdType,52928,1,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_002,HouseholdType_Family_Households,39196,0.7406,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_003,HouseholdType_Family_Households_Married_Couple_Family,19925,0.3765,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_004,HouseholdType_Family_Households_Other_Family,19271,0.3641,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_005,HouseholdType_Family_Households_Other_Family_Male_Householder_No_Spouse_Present,3658,0.0691,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_006,HouseholdType_Family_Households_Other_Family_Female_Householder_No_Spouse_Present,15613,0.295,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_007,HouseholdType_Nonfamily_Households,13732,0.2594,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_008,HouseholdType_Nonfamily_Households_Householder_Living_Alone,11749,0.222,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Household Type,B11001,B11001_009,HouseholdType_Nonfamily_Households_Householder_Not_Living_Alone,1983,0.0375,HOUSEHOLD TYPE (INCLUDING LIVING ALONE)
31,Marital Status,B12001,B12001_001,MaritalStatus,137068,1,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_002,MaritalStatus_Male,61282,0.4471,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_003,MaritalStatus_Male_Never_Married,27957,0.204,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_004,MaritalStatus_Male_Now_Married,27336,0.1994,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_005,MaritalStatus_Male_Now_Married_Married_Spouse_Present,21642,0.1579,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_006,MaritalStatus_Male_Now_Married_Married_Spouse_Absent,5694,0.0415,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_007,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Separated,2194,0.016,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_008,MaritalStatus_Male_Now_Married_Married_Spouse_Absent_Other,3500,0.0255,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_009,MaritalStatus_Male_Widowed,1733,0.0126,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_010,MaritalStatus_Male_Divorced,4256,0.0311,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_011,MaritalStatus_Female,75786,0.5529,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_012,MaritalStatus_Female_Never_Married,32739,0.2389,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_013,MaritalStatus_Female_Now_Married,27981,0.2041,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_014,MaritalStatus_Female_Now_Married_Married_Spouse_Present,20667,0.1508,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_015,MaritalStatus_Female_Now_Married_Married_Spouse_Absent,7314,0.0534,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_016,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Separated,3839,0.028,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
31,Marital Status,B12001,B12001_017,MaritalStatus_Female_Now_Married_Married_Spouse_Absent_Other,3475,0.0254,SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER
