borough,demo,table,name,label,value,percentage,concept
Manhattan,Occupation,C24010,C24010_014,Occupation_Male_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Educational_Instruction_And_Library_Occupations,20721,0.0229,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_015,Occupation_Male_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Arts_Design_Entertainment_Sports_And_Media_Occupations,34619,0.0382,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_016,Occupation_Male_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations,17721,0.0196,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_017,Occupation_Male_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Diagnosing_And_Treating_Practitioners_And_Other_Technical_Occupations,15765,0.0174,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_018,Occupation_Male_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Technologists_And_Technicians,1956,0.0022,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_019,Occupation_Male_Service_Occupations,57566,0.0636,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_020,Occupation_Male_Service_Occupations_Healthcare_Support_Occupations,3033,0.0033,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_021,Occupation_Male_Service_Occupations_Protective_Service_Occupations,8270,0.0091,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_022,Occupation_Male_Service_Occupations_Protective_Service_Occupations_Firefighting_And_Prevention_And_Other_Protective_Service_Workers_Including_Supervisors,6052,0.0067,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_023,Occupation_Male_Service_Occupations_Protective_Service_Occupations_Law_Enforcement_Workers_Including_Supervisors,2218,0.0024,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_024,Occupation_Male_Service_Occupations_Food_Preparation_And_Serving_Related_Occupations,24617,0.0272,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_025,Occupation_Male_Service_Occupations_Building_And_Grounds_Cleaning_And_Maintenance_Occupations,12507,0.0138,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_026,Occupation_Male_Service_Occupations_Personal_Care_And_Service_Occupations,9139,0.0101,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_027,Occupation_Male_Sales_And_Office_Occupations,72746,0.0803,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_028,Occupation_Male_Sales_And_Office_Occupations_Sales_And_Related_Occupations,49486,0.0547,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_029,Occupation_Male_Sales_And_Office_Occupations_Office_And_Administrative_Support_Occupations,23260,0.0257,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_030,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations,18051,0.0199,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_031,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations_Farming_Fishing_And_Forestry_Occupations,152,2e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_032,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations_Construction_And_Extraction_Occupations,11724,0.0129,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_033,Occupation_Male_Natural_Resources_Construction_And_Maintenance_Occupations_Installation_Maintenance_And_Repair_Occupations,6175,0.0068,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_034,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations,29690,0.0328,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_035,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations_Production_Occupations,7037,0.0078,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_036,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations_Transportation_Occupations,15539,0.0172,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_037,Occupation_Male_Production_Transportation_And_Material_Moving_Occupations_Material_Moving_Occupations,7114,0.0079,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_038,Occupation_Female,450267,0.4973,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_039,Occupation_Female_Management_Business_Science_And_Arts_Occupations,274371,0.303,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_040,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Management_Business_And_Financial_Occupations,113537,0.1254,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_041,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Management_Business_And_Financial_Occupations_Management_Occupations,66572,0.0735,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_042,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Management_Business_And_Financial_Occupations_Business_And_Financial_Operations_Occupations,46965,0.0519,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_043,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations,23434,0.0259,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_044,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations_Computer_And_Mathematical_Occupations,10931,0.0121,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_045,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations_Architecture_And_Engineering_Occupations,3396,0.0038,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_046,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Computer_Engineering_And_Science_Occupations_Life_Physical_And_Social_Science_Occupations,9107,0.0101,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_047,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations,106907,0.1181,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_048,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Community_And_Social_Service_Occupations,10503,0.0116,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_049,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Legal_Occupations,17925,0.0198,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_050,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Educational_Instruction_And_Library_Occupations,38958,0.043,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_051,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Arts_Design_Entertainment_Sports_And_Media_Occupations,39521,0.0436,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_052,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations,30493,0.0337,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_053,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Diagnosing_And_Treating_Practitioners_And_Other_Technical_Occupations,26134,0.0289,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_054,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Technologists_And_Technicians,4359,0.0048,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_055,Occupation_Female_Service_Occupations,69805,0.0771,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_056,Occupation_Female_Service_Occupations_Healthcare_Support_Occupations,22045,0.0243,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_057,Occupation_Female_Service_Occupations_Protective_Service_Occupations,3949,0.0044,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_058,Occupation_Female_Service_Occupations_Protective_Service_Occupations_Firefighting_And_Prevention_And_Other_Protective_Service_Workers_Including_Supervisors,2920,0.0032,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_059,Occupation_Female_Service_Occupations_Protective_Service_Occupations_Law_Enforcement_Workers_Including_Supervisors,1029,0.0011,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_060,Occupation_Female_Service_Occupations_Food_Preparation_And_Serving_Related_Occupations,14769,0.0163,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_061,Occupation_Female_Service_Occupations_Building_And_Grounds_Cleaning_And_Maintenance_Occupations,9433,0.0104,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_062,Occupation_Female_Service_Occupations_Personal_Care_And_Service_Occupations,19609,0.0217,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_063,Occupation_Female_Sales_And_Office_Occupations,95096,0.105,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_064,Occupation_Female_Sales_And_Office_Occupations_Sales_And_Related_Occupations,44019,0.0486,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_065,Occupation_Female_Sales_And_Office_Occupations_Office_And_Administrative_Support_Occupations,51077,0.0564,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_066,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations,1430,0.0016,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_067,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Farming_Fishing_And_Forestry_Occupations,86,1e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_068,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Construction_And_Extraction_Occupations,929,0.001,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_069,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Installation_Maintenance_And_Repair_Occupations,415,5e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_070,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations,9565,0.0106,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_071,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Production_Occupations,5280,0.0058,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_072,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Transportation_Occupations,1673,0.0018,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Occupation,C24010,C24010_073,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Material_Moving_Occupations,2612,0.0029,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_001,Industry,905475,1,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_002,Industry_Male,455208,0.5027,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_003,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,392,4e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_004,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,378,4e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_005,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,14,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_006,Industry_Male_Construction,14792,0.0163,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_007,Industry_Male_Manufacturing,14335,0.0158,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_008,Industry_Male_Wholesale_Trade,9943,0.011,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_009,Industry_Male_Retail_Trade,28610,0.0316,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_010,Industry_Male_Transportation_And_Warehousing_And_Utilities,18715,0.0207,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_011,Industry_Male_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,17499,0.0193,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_012,Industry_Male_Transportation_And_Warehousing_And_Utilities_Utilities,1216,0.0013,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_013,Industry_Male_Information,28107,0.031,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_014,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,95981,0.106,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_015,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,73040,0.0807,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_016,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,22941,0.0253,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_017,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,97487,0.1077,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_018,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,82842,0.0915,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_019,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,779,9e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_020,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,13866,0.0153,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_021,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance,68690,0.0759,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_022,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,33352,0.0368,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_023,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,35338,0.039,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_024,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,53338,0.0589,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_025,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,19912,0.022,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_026,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,33426,0.0369,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_027,Industry_Male_Other_Services_Except_Public_Administration,14562,0.0161,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_028,Industry_Male_Public_Administration,10256,0.0113,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_029,Industry_Female,450267,0.4973,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_030,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,179,2e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_031,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,125,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_032,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,54,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_033,Industry_Female_Construction,2589,0.0029,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_034,Industry_Female_Manufacturing,12384,0.0137,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_035,Industry_Female_Wholesale_Trade,8094,0.0089,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_036,Industry_Female_Retail_Trade,34192,0.0378,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_037,Industry_Female_Transportation_And_Warehousing_And_Utilities,5764,0.0064,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,5177,0.0057,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,587,6e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
Manhattan,Industry,C24030,C24030_040,Industry_Female_Information,27913,0.0308,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
